amount,hour,day_of_week,merchant_cat,merchant_risk_score,is_new_merchant,txn_per_day,avg_amount_7d,device_change,location_change,failed_txn_count,city,bank,is_weekend,is_fraud,txn_id,amount_to_avg_ratio,txn_date
35802.22,0,4,travel,0.25,1,17,243.31,1,1,0,Delhi,SBI,1,1,TXN0098933,146.544,2024-03-09
1013.82,15,0,transport,0.08,1,3,936.07,0,0,0,Ahmedabad,Yes Bank,0,0,TXN0023018,1.082,2024-01-16
11622.11,12,6,healthcare,0.06,0,4,192.14,0,0,0,Bengaluru,SBI,0,0,TXN0061951,60.175,2024-02-13
1227.61,12,2,shopping,0.18,0,4,585.3,0,0,0,Mumbai,Yes Bank,0,0,TXN0038521,2.094,2024-01-27
213.33,22,2,transport,0.08,0,3,821.39,0,0,1,Chennai,ICICI,1,0,TXN0007420,0.259,2024-01-06
2388.38,9,4,transport,0.08,1,4,1244.13,0,0,0,Bengaluru,Axis,1,0,TXN0077736,1.918,2024-02-23
1173.41,20,6,other,0.12,0,4,214.13,0,0,0,Bengaluru,SBI,0,0,TXN0047821,5.454,2024-02-03
889.52,15,0,shopping,0.18,0,5,237.94,0,0,0,Ahmedabad,HDFC,1,0,TXN0006604,3.723,2024-01-05
468.09,14,4,utility,0.04,0,4,112.25,0,0,2,Kolkata,SBI,0,0,TXN0007792,4.133,2024-01-06
2853.97,17,4,food,0.07,0,1,7505.56,0,0,0,Chennai,Yes Bank,0,0,TXN0073038,0.38,2024-02-20
1707.07,14,0,shopping,0.18,0,5,1179.63,0,0,0,Hyderabad,Axis,0,0,TXN0087735,1.446,2024-03-01
16216.52,1,5,food,0.07,1,24,469.93,1,1,0,Chennai,SBI,0,1,TXN0095805,34.435,2024-03-07
492.74,11,0,entertainment,0.22,0,3,629.74,1,0,0,Chennai,SBI,0,0,TXN0000658,0.781,2024-01-01
516.35,10,5,entertainment,0.22,0,2,779.5,0,0,0,Hyderabad,Axis,1,0,TXN0003268,0.662,2024-01-03
2794.14,7,1,transport,0.08,0,5,326.45,0,0,0,Ahmedabad,ICICI,1,0,TXN0033452,8.533,2024-01-24
1406.0,18,2,grocery,0.05,1,1,738.31,0,0,0,Mumbai,Kotak,0,0,TXN0051106,1.902,2024-02-05
846.86,19,3,travel,0.25,0,2,1952.99,0,0,0,Ahmedabad,ICICI,0,0,TXN0001026,0.433,2024-01-01
22373.49,0,4,entertainment,0.22,1,8,376.14,1,1,1,Kolkata,Yes Bank,1,1,TXN0099231,59.324,2024-03-09
9731.4,9,4,transport,0.08,0,4,536.48,0,0,0,Chennai,Yes Bank,0,0,TXN0026374,18.106,2024-01-19
2240.09,11,0,entertainment,0.22,0,4,2736.29,0,0,0,Chennai,ICICI,1,0,TXN0088327,0.818,2024-03-02
2665.69,19,1,shopping,0.18,0,3,232.8,0,0,0,Hyderabad,ICICI,0,0,TXN0006018,11.402,2024-01-05
947.54,21,0,entertainment,0.22,0,3,901.79,0,0,0,Chennai,ICICI,0,0,TXN0074827,1.05,2024-02-21
1345.9,19,1,grocery,0.05,0,2,4068.03,0,1,0,Chennai,HDFC,1,0,TXN0038508,0.331,2024-01-27
3493.83,10,2,healthcare,0.06,0,1,1691.11,0,1,0,Kolkata,ICICI,0,0,TXN0093622,2.065,2024-03-06
980.19,16,6,education,0.03,0,2,188.83,0,0,0,Mumbai,Axis,0,0,TXN0061402,5.164,2024-02-12
2403.26,7,6,healthcare,0.06,0,4,2456.85,0,0,0,Mumbai,Kotak,0,0,TXN0093609,0.978,2024-03-06
924.07,13,5,grocery,0.05,0,3,1692.2,0,0,0,Pune,SBI,1,0,TXN0052145,0.546,2024-02-06
1976.83,11,4,education,0.03,1,1,674.41,0,0,0,Hyderabad,Axis,0,0,TXN0042280,2.927,2024-01-30
589.03,21,0,food,0.07,0,5,1236.9,0,0,0,Kolkata,SBI,0,0,TXN0005336,0.476,2024-01-04
2343.31,10,3,utility,0.04,0,2,1288.84,0,0,0,Chennai,ICICI,0,0,TXN0037485,1.817,2024-01-27
815.77,16,0,grocery,0.05,0,4,532.33,0,0,0,Chennai,HDFC,0,0,TXN0003157,1.53,2024-01-03
2570.54,13,3,transport,0.08,0,3,3313.36,0,0,0,Kolkata,Kotak,0,0,TXN0025850,0.776,2024-01-18
684.01,14,3,entertainment,0.22,0,1,3499.05,0,0,0,Mumbai,Kotak,0,0,TXN0056060,0.195,2024-02-08
534.37,16,2,other,0.12,0,2,677.09,0,0,1,Kolkata,ICICI,0,0,TXN0022329,0.788,2024-01-16
133.7,18,1,entertainment,0.22,0,5,862.33,0,0,0,Pune,ICICI,1,0,TXN0066076,0.155,2024-02-15
113409.96,2,1,shopping,0.18,0,17,268.52,1,1,0,Ahmedabad,HDFC,1,1,TXN0097388,420.785,2024-03-08
675.36,9,3,fuel,0.1,0,3,2176.84,0,0,0,Delhi,Yes Bank,0,0,TXN0002661,0.31,2024-01-02
1228.65,11,4,grocery,0.05,0,2,1392.88,0,0,0,Chennai,ICICI,0,0,TXN0034010,0.881,2024-01-24
2027.77,12,0,other,0.12,0,4,1165.64,0,0,2,Bengaluru,Kotak,0,0,TXN0091963,1.738,2024-03-04
2686.0,11,4,education,0.03,0,4,934.14,0,0,0,Pune,HDFC,0,0,TXN0037423,2.872,2024-01-26
1309.09,20,6,grocery,0.05,0,1,1566.59,0,0,0,Kolkata,SBI,0,0,TXN0005107,0.835,2024-01-04
9372.67,0,6,healthcare,0.06,1,19,979.54,1,1,2,Kolkata,Axis,1,1,TXN0099614,9.559,2024-03-10
365.05,14,4,education,0.03,1,4,609.32,0,0,1,Chennai,Yes Bank,1,0,TXN0003678,0.598,2024-01-03
4752.77,12,0,education,0.03,0,3,2144.93,0,0,0,Hyderabad,Axis,1,0,TXN0063451,2.215,2024-02-14
507.21,18,0,utility,0.04,0,3,3073.46,0,0,0,Mumbai,Yes Bank,1,0,TXN0055818,0.165,2024-02-08
11928.2,5,5,entertainment,0.22,1,7,650.21,0,1,1,Delhi,Kotak,1,1,TXN0099363,18.317,2024-03-10
416.0,13,6,grocery,0.05,0,3,427.69,0,0,0,Delhi,Axis,0,0,TXN0020646,0.97,2024-01-15
2647.36,21,5,shopping,0.18,0,4,652.48,0,0,0,Kolkata,Yes Bank,1,0,TXN0084740,4.051,2024-02-28
6302.07,21,1,grocery,0.05,0,1,2205.58,0,0,0,Kolkata,Kotak,1,0,TXN0008969,2.856,2024-01-07
345.73,10,6,transport,0.08,0,4,1969.2,0,0,1,Hyderabad,Axis,0,0,TXN0077682,0.175,2024-02-23
1795.0,19,6,transport,0.08,0,4,715.3,0,1,0,Kolkata,SBI,1,0,TXN0071816,2.506,2024-02-19
3783.58,12,0,transport,0.08,1,4,1926.25,0,0,1,Delhi,SBI,1,0,TXN0054294,1.963,2024-02-07
394.67,7,4,education,0.03,0,5,2073.58,0,0,2,Delhi,Axis,0,0,TXN0010379,0.19,2024-01-08
858.31,8,4,fuel,0.1,0,1,1254.21,0,0,0,Ahmedabad,Yes Bank,0,0,TXN0093496,0.684,2024-03-05
1855.35,21,6,healthcare,0.06,1,5,1432.48,0,0,0,Hyderabad,Yes Bank,0,0,TXN0085427,1.294,2024-02-29
348.72,8,5,education,0.03,0,2,118.88,0,0,1,Chennai,Axis,1,0,TXN0013870,2.909,2024-01-10
655.04,13,6,travel,0.25,0,5,821.5,0,0,1,Kolkata,Axis,0,0,TXN0001564,0.796,2024-01-02
766.49,9,2,entertainment,0.22,0,5,1056.83,0,0,0,Chennai,HDFC,1,0,TXN0019676,0.725,2024-01-14
2615.67,9,0,utility,0.04,0,5,4318.8,0,0,1,Mumbai,Axis,0,0,TXN0015508,0.606,2024-01-11
3592.27,17,5,other,0.12,0,5,684.14,0,0,0,Delhi,Yes Bank,1,0,TXN0082126,5.243,2024-02-27
2214.06,17,2,food,0.07,0,4,2136.48,0,0,0,Ahmedabad,ICICI,0,0,TXN0038457,1.036,2024-01-27
1491.78,21,4,entertainment,0.22,0,1,208.19,0,0,0,Mumbai,SBI,0,0,TXN0057483,7.131,2024-02-09
1057.49,21,3,entertainment,0.22,0,4,430.1,0,0,0,Kolkata,Axis,0,0,TXN0005905,2.453,2024-01-05
6507.21,22,2,transport,0.08,0,4,491.86,0,0,0,Kolkata,SBI,0,0,TXN0006162,13.203,2024-01-05
311.07,13,5,shopping,0.18,1,5,973.29,0,0,0,Bengaluru,HDFC,1,0,TXN0013322,0.319,2024-01-10
412.33,18,1,transport,0.08,0,1,1694.57,0,0,2,Mumbai,Kotak,1,0,TXN0038948,0.243,2024-01-28
4533.07,13,2,healthcare,0.06,0,5,799.73,0,0,1,Delhi,Axis,0,0,TXN0031823,5.661,2024-01-23
2955.19,15,3,entertainment,0.22,0,1,329.68,0,0,0,Bengaluru,Yes Bank,1,0,TXN0013886,8.937,2024-01-10
2332.23,15,0,entertainment,0.22,0,1,659.93,0,0,0,Hyderabad,HDFC,0,0,TXN0036956,3.529,2024-01-26
16472.67,3,0,education,0.03,1,6,439.87,0,1,4,Ahmedabad,HDFC,1,1,TXN0098609,37.364,2024-03-09
223.1,9,2,shopping,0.18,0,5,889.63,0,0,0,Hyderabad,SBI,0,0,TXN0078365,0.25,2024-02-24
2438.95,18,3,entertainment,0.22,0,4,3135.23,0,0,0,Bengaluru,Yes Bank,1,0,TXN0083330,0.778,2024-02-27
820.5,16,1,food,0.07,0,2,6476.06,0,0,0,Mumbai,Yes Bank,0,0,TXN0040830,0.127,2024-01-29
1931.72,17,5,shopping,0.18,0,1,192.53,0,0,0,Mumbai,Kotak,1,0,TXN0057707,9.982,2024-02-10
2331.64,18,2,utility,0.04,0,2,2270.0,0,0,0,Chennai,Yes Bank,0,0,TXN0014756,1.027,2024-01-11
1151.27,17,2,food,0.07,1,1,1460.57,1,0,0,Mumbai,Axis,0,0,TXN0067537,0.788,2024-02-16
689.15,20,6,transport,0.08,0,4,311.54,0,0,0,Delhi,Axis,0,0,TXN0045738,2.205,2024-02-01
1439.71,17,4,transport,0.08,0,2,429.13,0,0,0,Pune,HDFC,0,0,TXN0049547,3.347,2024-02-04
1514.5,7,3,grocery,0.05,0,5,1574.17,0,1,0,Hyderabad,SBI,0,0,TXN0017870,0.961,2024-01-13
5516.22,18,2,grocery,0.05,1,5,1250.05,0,0,0,Hyderabad,ICICI,1,0,TXN0021531,4.409,2024-01-15
2556.56,11,5,utility,0.04,0,1,873.31,0,0,0,Pune,Kotak,1,0,TXN0066311,2.924,2024-02-16
3677.46,21,0,transport,0.08,0,4,262.0,0,0,0,Mumbai,ICICI,0,0,TXN0039621,13.983,2024-01-28
1118.55,21,6,education,0.03,0,1,321.84,0,0,0,Mumbai,HDFC,0,0,TXN0088551,3.465,2024-03-02
184.63,19,0,transport,0.08,0,3,4759.0,0,1,0,Hyderabad,SBI,0,0,TXN0019378,0.039,2024-01-14
228.59,16,2,transport,0.08,0,3,455.72,0,0,0,Mumbai,ICICI,0,0,TXN0051274,0.501,2024-02-05
2076.03,17,3,education,0.03,0,3,1093.77,0,0,0,Ahmedabad,Yes Bank,0,0,TXN0047114,1.896,2024-02-02
592.98,20,2,grocery,0.05,0,5,794.64,0,0,1,Chennai,Axis,0,0,TXN0000983,0.745,2024-01-01
1129.56,11,5,travel,0.25,1,2,4131.68,0,0,0,Bengaluru,SBI,0,0,TXN0066923,0.273,2024-02-16
1625.75,11,1,food,0.07,0,1,1359.55,0,0,0,Pune,ICICI,1,0,TXN0051746,1.195,2024-02-05
918.03,14,1,food,0.07,1,4,842.12,0,0,0,Delhi,Axis,0,0,TXN0036003,1.089,2024-01-26
876.1,15,3,food,0.07,0,4,1027.25,0,0,0,Delhi,Yes Bank,1,0,TXN0041304,0.852,2024-01-29
554.82,18,5,entertainment,0.22,1,1,311.33,0,0,0,Hyderabad,ICICI,0,0,TXN0014150,1.776,2024-01-10
875.91,17,5,education,0.03,0,1,1208.38,0,0,0,Mumbai,Yes Bank,1,0,TXN0023162,0.724,2024-01-17
2776.23,19,5,food,0.07,0,3,1426.05,0,0,0,Ahmedabad,ICICI,0,0,TXN0010446,1.945,2024-01-08
858.88,8,6,utility,0.04,0,5,1648.83,0,0,0,Delhi,Axis,0,0,TXN0071338,0.521,2024-02-19
248.9,9,2,utility,0.04,0,5,530.28,0,0,0,Ahmedabad,Yes Bank,0,0,TXN0077776,0.468,2024-02-24
2314.43,16,5,education,0.03,0,4,4210.28,0,0,0,Chennai,ICICI,0,0,TXN0054560,0.55,2024-02-07
854.03,15,2,healthcare,0.06,0,4,1836.55,0,1,0,Pune,SBI,0,0,TXN0034583,0.465,2024-01-25
230.64,15,6,transport,0.08,0,3,1294.55,1,0,0,Mumbai,ICICI,0,0,TXN0007644,0.178,2024-01-06
5082.47,16,4,food,0.07,0,4,468.64,0,0,0,Mumbai,Kotak,0,0,TXN0032907,10.822,2024-01-23
3679.56,17,0,food,0.07,0,1,854.09,0,0,0,Chennai,ICICI,0,0,TXN0058248,4.303,2024-02-10
523.34,15,4,transport,0.08,0,5,99.45,0,0,0,Chennai,Yes Bank,1,0,TXN0094237,5.21,2024-03-06
1971.38,20,4,travel,0.25,0,3,389.21,0,0,0,Pune,ICICI,1,0,TXN0075482,5.052,2024-02-22
697.63,8,1,other,0.12,0,2,441.26,0,1,0,Hyderabad,SBI,0,0,TXN0053250,1.577,2024-02-06
5475.65,15,5,travel,0.25,0,1,794.31,0,0,0,Pune,HDFC,0,0,TXN0030128,6.885,2024-01-21
238.9,18,0,shopping,0.18,0,5,2279.85,0,0,1,Chennai,HDFC,0,0,TXN0067918,0.105,2024-02-17
482.09,20,4,grocery,0.05,0,5,2539.01,0,0,0,Kolkata,SBI,0,0,TXN0021478,0.19,2024-01-15
9518.94,20,1,shopping,0.18,0,4,292.92,0,0,0,Mumbai,ICICI,0,0,TXN0014703,32.386,2024-01-11
1247.84,7,3,transport,0.08,1,1,1075.73,0,0,0,Kolkata,SBI,0,0,TXN0069167,1.159,2024-02-18
1419.59,19,2,grocery,0.05,0,3,2933.72,0,0,0,Bengaluru,ICICI,1,0,TXN0005915,0.484,2024-01-05
623.1,19,5,grocery,0.05,0,4,2261.7,0,0,0,Kolkata,SBI,1,0,TXN0086404,0.275,2024-03-01
1053.88,16,2,utility,0.04,0,4,1999.28,0,0,1,Chennai,Yes Bank,0,0,TXN0023830,0.527,2024-01-17
3659.82,7,6,entertainment,0.22,1,4,272.22,0,0,0,Ahmedabad,ICICI,1,0,TXN0032518,13.395,2024-01-23
2499.81,8,5,travel,0.25,0,2,162.01,0,0,1,Pune,HDFC,0,0,TXN0005437,15.335,2024-01-04
1215.04,21,1,shopping,0.18,0,1,1254.89,0,0,0,Ahmedabad,Yes Bank,0,0,TXN0063712,0.967,2024-02-14
1764.65,12,2,education,0.03,0,3,221.41,0,0,0,Pune,SBI,0,0,TXN0059931,7.934,2024-02-11
485.59,15,1,other,0.12,0,3,1402.29,0,1,1,Ahmedabad,HDFC,0,0,TXN0008144,0.346,2024-01-06
440.63,15,0,grocery,0.05,0,1,1638.83,0,0,0,Kolkata,Axis,0,0,TXN0076430,0.269,2024-02-23
502.15,12,5,utility,0.04,0,1,200.71,0,0,0,Bengaluru,ICICI,1,0,TXN0050525,2.489,2024-02-05
5755.09,12,0,shopping,0.18,0,5,1275.13,0,0,0,Kolkata,Axis,0,0,TXN0061422,4.51,2024-02-12
893.85,22,4,healthcare,0.06,0,3,497.56,0,1,1,Bengaluru,HDFC,0,0,TXN0021916,1.793,2024-01-16
1142.54,18,0,food,0.07,0,4,929.58,0,1,0,Delhi,ICICI,1,0,TXN0013533,1.228,2024-01-10
367.54,7,1,healthcare,0.06,0,2,539.86,1,0,0,Pune,Kotak,1,0,TXN0039348,0.68,2024-01-28
6549.92,22,2,other,0.12,0,5,1383.03,0,0,0,Ahmedabad,Yes Bank,1,0,TXN0012888,4.732,2024-01-09
2025.37,22,5,transport,0.08,0,5,1913.36,0,0,0,Bengaluru,SBI,1,0,TXN0052573,1.058,2024-02-06
855.22,16,3,utility,0.04,0,1,340.6,0,0,0,Chennai,Yes Bank,0,0,TXN0062722,2.504,2024-02-13
953.1,7,3,utility,0.04,1,1,463.26,0,0,0,Kolkata,Axis,0,0,TXN0064263,2.053,2024-02-14
3253.14,14,6,transport,0.08,0,1,2598.01,0,0,0,Hyderabad,HDFC,0,0,TXN0047443,1.252,2024-02-02
2758.14,14,2,utility,0.04,0,3,362.98,0,0,0,Pune,ICICI,0,0,TXN0005686,7.578,2024-01-04
2027.41,22,6,healthcare,0.06,0,5,1021.42,0,0,0,Bengaluru,Yes Bank,1,0,TXN0059286,1.983,2024-02-11
1131.41,9,4,transport,0.08,0,2,1961.21,0,0,0,Delhi,Yes Bank,0,0,TXN0010721,0.577,2024-01-08
1789.56,12,1,grocery,0.05,0,2,573.63,0,0,0,Hyderabad,Yes Bank,0,0,TXN0001794,3.114,2024-01-02
1485.53,8,0,transport,0.08,0,4,1164.84,0,0,0,Delhi,Yes Bank,1,0,TXN0071432,1.274,2024-02-19
321.67,15,6,utility,0.04,0,4,1313.39,0,0,0,Bengaluru,ICICI,0,0,TXN0055351,0.245,2024-02-08
806.13,8,2,grocery,0.05,0,4,2560.09,0,0,2,Hyderabad,HDFC,0,0,TXN0012673,0.315,2024-01-09
361.21,16,3,grocery,0.05,1,5,3386.31,0,0,0,Delhi,SBI,0,0,TXN0079665,0.107,2024-02-25
1309.12,14,1,shopping,0.18,0,4,1227.29,0,0,0,Hyderabad,Yes Bank,0,0,TXN0093415,1.066,2024-03-05
1230.43,15,3,food,0.07,0,4,909.54,0,0,0,Ahmedabad,Kotak,0,0,TXN0043314,1.351,2024-01-31
2296.89,15,2,grocery,0.05,0,1,1579.76,0,0,0,Mumbai,HDFC,0,0,TXN0013887,1.453,2024-01-10
4408.1,16,0,grocery,0.05,0,5,1375.54,1,1,1,Pune,Axis,1,0,TXN0048894,3.202,2024-02-03
3104.01,16,0,other,0.12,0,4,2416.79,0,0,1,Chennai,HDFC,1,0,TXN0091664,1.284,2024-03-04
824.43,17,3,grocery,0.05,0,1,447.82,0,0,0,Delhi,ICICI,1,0,TXN0025577,1.837,2024-01-18
1431.13,17,6,shopping,0.18,0,5,208.99,0,0,0,Chennai,HDFC,0,0,TXN0008867,6.815,2024-01-07
200.46,18,3,utility,0.04,0,5,1433.88,0,1,1,Hyderabad,SBI,0,0,TXN0000455,0.14,2024-01-01
1261.57,17,5,shopping,0.18,0,5,3367.81,0,0,0,Bengaluru,Yes Bank,1,0,TXN0079206,0.374,2024-02-25
457.07,8,6,healthcare,0.06,0,3,263.49,0,0,0,Chennai,HDFC,0,0,TXN0014134,1.728,2024-01-10
250.15,14,3,food,0.07,0,2,1385.42,0,1,0,Ahmedabad,ICICI,1,0,TXN0052310,0.18,2024-02-06
3495.84,22,1,fuel,0.1,0,1,890.86,0,0,0,Kolkata,ICICI,0,0,TXN0026285,3.92,2024-01-19
1179.44,9,3,transport,0.08,1,1,1384.36,0,0,0,Bengaluru,SBI,0,0,TXN0016296,0.851,2024-01-12
1839.45,20,6,travel,0.25,0,4,1738.01,0,0,0,Delhi,Axis,0,0,TXN0053954,1.058,2024-02-07
1389.99,20,5,education,0.03,0,4,577.51,0,0,0,Pune,SBI,0,0,TXN0094674,2.403,2024-03-06
990.06,17,0,food,0.07,0,5,1586.22,0,1,0,Delhi,SBI,0,0,TXN0015718,0.624,2024-01-11
5026.99,11,2,grocery,0.05,0,3,373.85,0,0,0,Hyderabad,Kotak,1,0,TXN0029653,13.411,2024-01-21
6252.44,20,5,transport,0.08,0,5,103.42,0,0,0,Kolkata,Axis,0,0,TXN0045023,59.878,2024-02-01
2469.51,11,5,food,0.07,0,5,1177.93,0,1,0,Bengaluru,SBI,0,0,TXN0052088,2.095,2024-02-06
83.63,22,6,grocery,0.05,0,5,2004.73,0,0,0,Chennai,Kotak,0,0,TXN0060127,0.042,2024-02-11
633.64,18,0,transport,0.08,1,3,337.89,0,0,0,Chennai,Kotak,1,0,TXN0048343,1.87,2024-02-03
420.03,21,3,food,0.07,0,3,6540.03,0,0,0,Pune,Axis,0,0,TXN0001613,0.064,2024-01-02
4414.3,17,2,entertainment,0.22,0,3,1001.83,0,0,0,Bengaluru,HDFC,0,0,TXN0075223,4.402,2024-02-22
1787.93,12,2,transport,0.08,1,4,1969.94,0,0,0,Bengaluru,SBI,0,0,TXN0061503,0.907,2024-02-12
638.39,7,5,food,0.07,0,1,3921.59,0,0,0,Hyderabad,SBI,0,0,TXN0065045,0.163,2024-02-15
3108.71,8,2,transport,0.08,0,5,544.36,0,0,0,Chennai,HDFC,0,0,TXN0038937,5.7,2024-01-28
1205.95,22,2,grocery,0.05,1,2,908.92,0,1,2,Hyderabad,ICICI,0,0,TXN0032887,1.325,2024-01-23
578.44,12,2,travel,0.25,1,4,911.45,0,0,1,Bengaluru,Axis,1,0,TXN0080133,0.634,2024-02-25
1547.06,12,4,food,0.07,0,5,315.23,0,1,0,Mumbai,Axis,0,0,TXN0028028,4.892,2024-01-20
105238.05,3,2,travel,0.25,1,19,423.82,1,1,0,Hyderabad,Kotak,0,1,TXN0097000,247.724,2024-03-08
799.44,9,0,transport,0.08,0,3,1414.45,0,0,0,Kolkata,HDFC,1,0,TXN0051826,0.565,2024-02-05
320.11,9,4,shopping,0.18,1,1,1432.2,0,0,0,Hyderabad,HDFC,0,0,TXN0002041,0.223,2024-01-02
926.9,7,0,food,0.07,1,1,1414.37,0,0,0,Bengaluru,Kotak,0,0,TXN0066881,0.655,2024-02-16
5937.88,19,0,transport,0.08,1,1,482.8,0,0,0,Pune,Kotak,0,0,TXN0082485,12.273,2024-02-27
2836.65,7,1,shopping,0.18,0,5,496.79,0,0,0,Ahmedabad,Kotak,0,0,TXN0060447,5.698,2024-02-11
2724.88,14,5,healthcare,0.06,0,1,3063.24,0,0,0,Ahmedabad,Kotak,0,0,TXN0043348,0.889,2024-01-31
944.37,21,4,utility,0.04,0,1,4101.37,0,0,0,Pune,ICICI,0,0,TXN0009525,0.23,2024-01-07
1287.81,11,4,other,0.12,0,2,3171.9,0,0,0,Mumbai,HDFC,1,0,TXN0082426,0.406,2024-02-27
2709.66,10,4,shopping,0.18,0,1,754.79,0,0,0,Bengaluru,Axis,0,0,TXN0022012,3.585,2024-01-16
740.68,13,2,utility,0.04,0,3,542.91,0,0,0,Delhi,SBI,1,0,TXN0059991,1.362,2024-02-11
177.61,19,0,other,0.12,0,2,284.65,0,1,0,Pune,HDFC,0,0,TXN0091301,0.622,2024-03-04
3992.26,18,2,grocery,0.05,0,2,2799.5,0,0,0,Delhi,Kotak,0,0,TXN0041929,1.426,2024-01-30
1755.5,22,2,grocery,0.05,0,3,682.66,0,0,0,Ahmedabad,ICICI,0,0,TXN0016216,2.568,2024-01-12
514.47,10,6,education,0.03,0,1,6943.27,0,0,0,Bengaluru,ICICI,0,0,TXN0022148,0.074,2024-01-16
327.17,19,3,grocery,0.05,1,2,2122.58,0,0,0,Delhi,ICICI,1,0,TXN0078421,0.154,2024-02-24
345.74,16,5,healthcare,0.06,0,4,858.06,1,0,0,Pune,Kotak,0,0,TXN0056148,0.402,2024-02-08
668.55,11,0,education,0.03,0,2,899.96,0,0,0,Ahmedabad,SBI,1,0,TXN0090994,0.742,2024-03-04
1508.93,21,6,food,0.07,0,4,1786.89,0,0,0,Ahmedabad,HDFC,0,0,TXN0076004,0.844,2024-02-22
405.21,20,4,transport,0.08,0,4,3810.4,0,1,0,Mumbai,HDFC,0,0,TXN0051576,0.106,2024-02-05
141.04,7,3,food,0.07,0,4,1031.5,0,0,0,Bengaluru,Axis,0,0,TXN0065191,0.137,2024-02-15
984.76,22,2,food,0.07,0,2,2529.58,0,1,0,Bengaluru,Axis,0,0,TXN0064535,0.389,2024-02-14
2360.35,16,4,grocery,0.05,0,5,1733.51,0,1,0,Hyderabad,Kotak,0,0,TXN0090833,1.361,2024-03-04
591.96,7,3,utility,0.04,0,5,155.66,0,0,0,Bengaluru,ICICI,0,0,TXN0050296,3.779,2024-02-04
1560.51,21,4,education,0.03,0,5,705.42,0,0,0,Hyderabad,Kotak,0,0,TXN0012061,2.209,2024-01-09
657.25,14,2,grocery,0.05,1,4,361.12,1,1,0,Chennai,ICICI,0,0,TXN0048390,1.815,2024-02-03
423.82,8,3,healthcare,0.06,0,3,1558.42,0,0,0,Mumbai,SBI,0,0,TXN0067876,0.272,2024-02-17
3284.81,13,2,other,0.12,1,5,4347.03,0,0,0,Chennai,ICICI,0,0,TXN0071122,0.755,2024-02-19
1388.47,8,2,travel,0.25,0,5,772.09,0,0,0,Mumbai,Kotak,0,0,TXN0087109,1.796,2024-03-01
2941.17,9,3,healthcare,0.06,0,4,741.24,0,0,1,Delhi,Kotak,0,0,TXN0023982,3.963,2024-01-17
6682.38,2,0,travel,0.25,1,23,1072.75,1,1,1,Delhi,Axis,1,1,TXN0097092,6.223,2024-03-08
1030.82,17,3,grocery,0.05,0,5,1050.86,0,0,0,Pune,Yes Bank,0,0,TXN0003523,0.98,2024-01-03
4633.21,11,5,transport,0.08,0,3,2360.97,0,0,0,Delhi,SBI,0,0,TXN0054320,1.962,2024-02-07
372.12,17,3,food,0.07,0,5,1288.86,0,0,0,Ahmedabad,HDFC,0,0,TXN0009504,0.288,2024-01-07
546.59,12,6,healthcare,0.06,1,2,1216.44,0,0,0,Mumbai,Yes Bank,1,0,TXN0081152,0.449,2024-02-26
652.95,20,5,utility,0.04,0,1,760.04,0,0,0,Ahmedabad,HDFC,1,0,TXN0010354,0.858,2024-01-08
4871.31,9,2,utility,0.04,0,1,8926.59,0,0,0,Mumbai,Yes Bank,1,0,TXN0064744,0.546,2024-02-14
1260.74,22,3,utility,0.04,0,1,2000.79,0,0,0,Chennai,HDFC,0,0,TXN0067720,0.63,2024-02-17
1619.63,19,6,transport,0.08,1,5,1027.8,0,1,0,Ahmedabad,Yes Bank,0,0,TXN0082498,1.574,2024-02-27
717.95,18,4,fuel,0.1,1,2,135.45,0,0,0,Hyderabad,Axis,1,0,TXN0048809,5.262,2024-02-03
621.74,17,1,shopping,0.18,0,3,489.35,0,0,0,Mumbai,Axis,1,0,TXN0067751,1.268,2024-02-17
41220.59,3,1,entertainment,0.22,1,8,196.8,1,1,1,Chennai,Axis,0,1,TXN0097501,208.395,2024-03-08
2208.73,8,5,grocery,0.05,0,3,345.2,0,1,0,Mumbai,SBI,0,0,TXN0070275,6.38,2024-02-18
251.84,20,0,healthcare,0.06,0,2,262.04,1,0,0,Pune,SBI,0,0,TXN0093633,0.957,2024-03-06
33150.48,3,6,other,0.12,0,9,220.74,0,1,0,Kolkata,HDFC,0,1,TXN0095961,149.502,2024-03-07
3417.14,10,1,fuel,0.1,0,2,478.21,0,0,0,Ahmedabad,Kotak,0,0,TXN0055508,7.131,2024-02-08
9789.12,9,5,shopping,0.18,0,5,1448.11,0,0,0,Chennai,ICICI,1,0,TXN0058333,6.755,2024-02-10
311.3,8,6,grocery,0.05,0,4,2507.82,0,0,0,Pune,Kotak,0,0,TXN0075089,0.124,2024-02-22
1028.48,14,5,shopping,0.18,0,3,455.52,0,0,0,Delhi,SBI,0,0,TXN0028871,2.253,2024-01-21
7386.69,10,4,entertainment,0.22,0,1,373.59,0,0,0,Delhi,Kotak,0,0,TXN0046986,19.719,2024-02-02
3749.22,19,1,grocery,0.05,0,1,249.18,0,0,1,Chennai,HDFC,0,0,TXN0012133,14.986,2024-01-09
588.99,11,1,utility,0.04,0,2,1161.34,0,0,0,Ahmedabad,SBI,1,0,TXN0008637,0.507,2024-01-06
499.82,14,6,shopping,0.18,0,4,2845.04,0,0,0,Chennai,SBI,0,0,TXN0032719,0.176,2024-01-23
1120.6,8,3,healthcare,0.06,0,3,728.75,0,0,1,Kolkata,Yes Bank,0,0,TXN0030368,1.536,2024-01-22
